employee_id,employee_name,gender,department,job_role,salary,performance_score,performance_rating,satisfaction_score,years_at_company,last_promotion_year,promotion_eligible,attrition_risk,hire_date,manager_id,location
837,Brian Rodriguez,Male,Finance,Controller,74583.58,3.74,Good,4.93,12,2011,False,Low,2011-09-27,1010,Chicago
838,Deborah Mills,Female,Legal,Compliance Officer,123157.54,2.43,Average,2.05,17,2009,False,High,2011-10-16,1023,Miami
839,Edward Williams,Male,Operations,Supply Chain Lead,67823.78,3.6,Good,4.02,17,2013,False,Low,2016-10-18,1040,Boston
840,Taylor Rivera,Female,Finance,Controller,108539.15,2.44,Average,2.62,15,2013,False,High,2008-05-29,1016,Atlanta
841,Susan Conley,Female,Marketing,Brand Manager,73770.68,2.7,Average,3.86,12,2023,False,Medium,2019-09-25,1010,Denver
842,Ann Hunt,Female,IT,System Administrator,93037.35,2.77,Average,4.57,7,2022,False,Medium,2020-08-29,1042,New York
843,David Hall,Male,Operations,Operations Analyst,94003.23,4.36,Excellent,1.14,3,2022,True,High,2025-03-02,1004,Austin
844,Julie Garcia,Female,Engineering,QA Engineer,138361.23,3.73,Good,1.21,16,2007,False,High,2011-05-01,1012,San Francisco
845,Dylan Solis,Male,Sales,Regional Lead,60961.17,4.38,Excellent,3.91,15,2016,True,Low,2013-09-04,1011,San Francisco
846,Brandon Chang,Male,HR,HR Manager,68301.93,4.84,Excellent,3.7,5,2018,True,Low,2009-02-20,1021,Chicago
847,Matthew Jackson,Male,Operations,Operations Manager,86502.16,1.93,Poor,1.46,6,2021,False,High,2014-06-09,1026,Denver
848,Marco Johns,Male,IT,IT Support,116891.81,4.55,Excellent,2.84,19,2008,True,Medium,2009-12-10,1006,New York
849,Clayton Morales,Male,Finance,Finance Manager,77830.91,2.98,Average,1.34,1,2022,False,High,2024-09-19,1006,San Francisco
850,Janice Jefferson,Female,HR,HR Manager,60046.28,3.09,Good,3.34,20,2007,False,Medium,2021-12-16,1018,Los Angeles
851,Rebecca Wilson,Female,IT,IT Support,107087.45,1.01,Poor,2.13,17,2007,False,High,2020-03-12,1022,Seattle
852,Terri Moore,Female,HR,Compensation Analyst,47001.35,3.62,Good,2.36,7,2019,False,Medium,2015-06-08,1033,Atlanta
853,Rebekah Gregory,Female,Engineering,QA Engineer,147981.59,4.3,Excellent,1.24,8,2022,True,High,2011-06-11,1003,Los Angeles
854,Ian Johnson,Male,Engineering,Data Engineer,129165.06,1.35,Poor,3.68,14,2009,False,Medium,2019-12-30,1027,New York
855,William Anderson,Male,Marketing,Campaign Lead,104288.52,2.82,Average,2.21,15,2010,False,Medium,2024-01-03,1049,Chicago
856,Jennifer Williams,Female,IT,Security Analyst,81419.85,4.68,Excellent,3.33,17,2016,True,Medium,2012-10-22,1034,Miami
857,Michele Gregory,Female,Sales,Sales Analyst,88317.32,4.75,Excellent,2.23,13,2014,True,Medium,2021-05-29,1006,New York
858,Krystal Levine,Female,Marketing,Marketing Analyst,59975.23,2.49,Average,3.01,19,2020,False,Medium,2019-10-01,1038,Boston
859,Kelly Haynes,Female,Sales,Sales Manager,109045.36,4.89,Excellent,2.14,6,2019,True,Medium,2009-12-24,1012,Miami
860,Danielle Reed,Female,IT,IT Support,129512.02,3.2,Good,4.72,9,2023,False,Low,2019-11-10,1024,Los Angeles
861,Sara Grant,Female,IT,Cloud Architect,67259.21,2.8,Average,4.03,3,2022,False,Medium,2025-02-25,1031,Boston
862,Mason Moore,Male,Legal,Paralegal,87847.9,4.59,Excellent,4.59,15,2016,True,Low,2022-10-16,1050,San Francisco
863,Sean Jones,Male,IT,Network Engineer,97231.85,2.63,Average,2.72,20,2006,False,Medium,2016-09-19,1043,Miami
864,Wayne Williams,Male,Operations,Logistics Coordinator,78764.93,3.24,Good,2.44,19,2006,False,Medium,2012-02-23,1021,Austin
865,Jamie Young,Male,IT,Cloud Architect,124327.08,2.33,Average,3.98,18,2005,False,Medium,2016-03-01,1030,New York
866,Joan Gates,Female,Operations,Process Engineer,49780.89,1.25,Poor,1.53,13,2017,False,High,2015-12-17,1013,Atlanta
867,Kathleen Valdez,Female,Marketing,Content Strategist,84568.47,3.62,Good,1.93,19,2007,False,High,2010-02-08,1043,Seattle
868,Justin Smith,Male,Marketing,Content Strategist,71378.24,3.17,Good,1.29,10,2022,False,High,2009-11-27,1030,Miami
869,Lisa Torres,Female,Marketing,SEO Specialist,71915.15,3.44,Good,2.53,17,2012,False,Medium,2017-01-01,1007,Austin
870,Michael Clements,Male,Engineering,Data Engineer,138100.89,4.19,Excellent,2.07,19,2008,True,Medium,2014-07-15,1040,Austin
871,Daniel Gibson,Male,Engineering,Data Engineer,135899.56,4.43,Excellent,2.66,19,2020,True,Medium,2017-11-18,1047,Denver
872,Kara Sandoval,Female,Finance,Financial Analyst,130381.48,4.56,Excellent,3.98,17,2013,True,Low,2020-07-13,1033,San Francisco
873,Olivia Walker,Female,IT,Security Analyst,60349.03,1.04,Poor,2.67,4,2023,False,High,2014-03-01,1004,Los Angeles
874,Vincent Carter,Male,Marketing,Campaign Lead,62859.36,4.75,Excellent,1.68,19,2013,True,High,2017-03-27,1028,Chicago
875,Angel Martin,Male,IT,Cloud Architect,122676.7,4.53,Excellent,2.74,15,2022,True,Medium,2010-10-01,1035,Los Angeles
876,Nathan Rodriguez,Male,Engineering,Data Engineer,114630.33,2.22,Average,1.35,12,2019,False,High,2018-09-29,1027,Los Angeles
877,Tara Long,Female,IT,Network Engineer,144932.62,2.15,Average,2.12,19,2010,False,High,2016-02-17,1037,San Francisco
878,Mitchell Rodriguez,Male,Operations,Operations Manager,68587.74,3.08,Good,3.44,8,2018,False,Medium,2015-05-29,1048,Seattle
879,Sara Chapman,Female,HR,Compensation Analyst,65789.88,2.15,Average,3.95,18,2014,False,Medium,2021-06-27,1042,Denver
880,Mary Blanchard,Female,Engineering,QA Engineer,110250.68,2.26,Average,3.92,10,2019,False,Medium,2010-08-25,1041,San Francisco
881,Kerry Williams,Female,Operations,Operations Analyst,68032.72,4.3,Excellent,2.21,1,2022,False,Medium,2024-04-05,1001,Seattle
882,Karen Romero,Female,IT,System Administrator,81646.24,4.99,Excellent,1.75,17,2022,True,High,2024-01-08,1034,Miami
883,Laura Cross,Female,Sales,Regional Lead,78992.58,4.2,Excellent,3.96,10,2020,True,Low,2010-07-18,1021,San Francisco
884,Kyle Andrade,Male,Operations,Operations Analyst,74991.55,4.23,Excellent,3.03,1,2023,False,Medium,2016-12-06,1036,Boston
885,Veronica Moon,Female,Engineering,DevOps Engineer,126782.8,2.93,Average,3.08,11,2021,False,Medium,2021-04-27,1030,Boston
886,Tracey Waller,Female,Marketing,Content Strategist,49494.39,3.07,Good,1.5,1,2022,False,High,2016-01-22,1008,San Francisco
887,Jason Graves,Male,IT,Cloud Architect,87471.51,4.74,Excellent,2.45,19,2019,True,Medium,2021-01-30,1038,Seattle
888,Michael Valencia,Male,HR,Compensation Analyst,94884.96,1.67,Poor,1.48,9,2016,False,High,2020-06-18,1031,Miami
889,Mark Harris,Male,HR,Training Lead,75940.66,1.29,Poor,1.91,16,2013,False,High,2018-12-21,1017,Chicago
890,Gregory Chambers,Male,Sales,Account Executive,49652.22,3.03,Good,3.94,8,2021,False,Low,2025-01-16,1026,Atlanta
891,Tina Gordon,Female,Engineering,DevOps Engineer,135165.22,1.94,Poor,1.8,15,2020,False,High,2020-02-29,1025,San Francisco
892,Ashley Bell,Female,Legal,Legal Counsel,131638.35,3.01,Good,1.33,2,2023,False,High,2016-07-11,1041,San Francisco
893,Mary Butler,Female,Legal,Compliance Officer,76247.01,4.07,Excellent,1.82,4,2021,True,High,2021-01-27,1010,Boston
894,Donna Boone,Female,Finance,Financial Analyst,67698.95,3.04,Good,2.84,3,2020,False,Medium,2022-02-06,1018,Austin
895,Alexander Thomas,Male,Operations,Logistics Coordinator,64004.13,1.45,Poor,1.46,18,2023,False,High,2019-10-03,1008,Atlanta
896,Paul Martin,Male,Sales,BDR,108874.35,2.43,Average,2.1,14,2011,False,High,2013-03-26,1009,Seattle
897,Sara Vaughn,Female,Finance,Controller,133795.35,3.59,Good,2.52,20,2012,False,Medium,2013-05-18,1004,Atlanta
898,Amanda Cervantes,Female,IT,Security Analyst,133611.97,1.69,Poor,4.4,4,2021,False,Medium,2010-02-07,1013,Los Angeles
899,Nancy Hancock,Female,HR,HR Generalist,81884.23,3.55,Good,2.28,13,2016,False,Medium,2020-12-24,1028,Miami
900,David Mueller,Male,Legal,Paralegal,90655.34,1.2,Poor,3.28,2,2022,False,Medium,2021-12-09,1022,Miami
901,Matthew House,Male,Engineering,QA Engineer,70376.99,1.29,Poor,2.16,13,2023,False,High,2014-12-13,1047,San Francisco
902,William Edwards,Male,Legal,Paralegal,90741.77,1.03,Poor,4.28,16,2020,False,Medium,2017-09-30,1016,Seattle
903,David Oliver,Male,IT,IT Support,103260.05,2.28,Average,4.88,12,2012,False,Medium,2021-08-20,1028,Denver
904,Sandra Pruitt,Female,Operations,Operations Analyst,86025.77,2.66,Average,1.45,10,2018,False,High,2020-05-04,1046,Atlanta
905,Paul Payne,Male,Operations,Process Engineer,61162.82,3.99,Good,4.31,19,2006,False,Low,2018-08-14,1022,Austin
906,Vincent Phillips,Male,Legal,Legal Counsel,121796.54,4.37,Excellent,2.21,8,2020,True,Medium,2011-05-18,1048,Austin
907,Cody Thompson,Male,IT,System Administrator,80395.66,1.33,Poor,4.71,18,2019,False,Medium,2017-02-04,1041,San Francisco
908,Jeffrey Hawkins,Male,Marketing,Marketing Analyst,106563.02,1.95,Poor,3.65,11,2012,False,Medium,2010-07-28,1005,Denver
909,David Rivera,Male,Engineering,QA Engineer,97688.68,4.34,Excellent,1.41,20,2009,True,High,2020-06-04,1003,Los Angeles
910,Brittany Morris,Female,Engineering,Data Engineer,85321.71,3.02,Good,4.46,9,2016,False,Low,2009-03-23,1017,Boston
911,Lisa Stanley,Female,Engineering,Data Engineer,146767.37,4.17,Excellent,3.42,13,2020,True,Medium,2016-09-12,1044,Austin
912,Hunter Bowers,Male,Legal,Contract Specialist,55753.59,4.24,Excellent,2.04,9,2015,True,Medium,2013-10-06,1030,Seattle
913,Clinton Jones,Male,HR,HR Generalist,87038.31,2.58,Average,3.58,18,2007,False,Medium,2016-12-12,1032,New York
914,Kimberly Davis,Female,Engineering,Software Engineer,108966.6,4.51,Excellent,3.11,3,2022,True,Medium,2012-02-14,1023,Los Angeles
915,Evelyn Ward,Female,Operations,Logistics Coordinator,88270.28,2.82,Average,3.22,16,2021,False,Medium,2012-01-28,1026,Atlanta
916,Joseph Barajas,Male,IT,IT Support,92988.39,1.97,Poor,4.7,17,2013,False,Medium,2022-05-13,1028,Denver
917,Alexa Caldwell MD,Female,Operations,Operations Manager,65221.51,1.73,Poor,3.3,1,2022,False,Medium,2023-09-27,1026,New York
918,Marc Haley,Male,IT,Security Analyst,96785.2,2.94,Average,3.59,13,2017,False,Medium,2019-12-18,1011,Boston
919,Thomas Landry,Male,Marketing,Marketing Analyst,119594.56,2.93,Average,4.02,1,2022,False,Medium,2014-12-02,1031,Miami
920,Douglas Pruitt,Male,Finance,Finance Manager,58711.18,1.95,Poor,4.56,8,2019,False,Medium,2022-05-03,1014,Denver
921,Rebekah Griffin,Female,Operations,Process Engineer,53764.47,2.94,Average,3.66,10,2019,False,Medium,2009-02-08,1028,Seattle
922,Corey Palmer,Male,Sales,Sales Manager,101956.12,1.63,Poor,4.15,12,2014,False,Medium,2024-06-24,1047,Los Angeles
923,Tyler Medina,Male,Marketing,Campaign Lead,87892.31,4.63,Excellent,1.49,12,2016,True,High,2008-06-26,1024,Chicago
924,Meagan Ayala,Female,Marketing,Marketing Analyst,50284.55,2.11,Average,2.3,11,2013,False,High,2023-01-24,1007,San Francisco
925,Ashley Medina,Female,Legal,Compliance Officer,128420.69,1.79,Poor,4.94,9,2023,False,Medium,2020-04-22,1003,Chicago
926,Reginald Lucas DVM,Male,Finance,Audit Specialist,58944.25,3.5,Good,3.5,6,2022,False,Low,2021-01-21,1045,Seattle
927,Joe Rivera,Male,Legal,Contract Specialist,107450.35,1.96,Poor,2.12,2,2023,False,High,2009-11-06,1014,Chicago
928,Robert Grant,Male,Operations,Process Engineer,52263.11,3.95,Good,1.28,18,2023,False,High,2018-02-18,1009,Seattle
929,Deanna Hughes,Female,Sales,Sales Analyst,64833.55,4.62,Excellent,4.27,19,2023,True,Low,2019-01-28,1021,Miami
930,Alan Nunez,Male,Legal,Compliance Officer,131951.06,3.61,Good,2.82,4,2020,False,Medium,2017-06-14,1029,New York
931,Lisa Avila,Female,HR,Training Lead,86805.04,4.08,Excellent,1.91,3,2022,True,High,2018-04-26,1002,Los Angeles
932,Benjamin Reilly,Male,Engineering,Data Engineer,143162.09,1.45,Poor,4.03,1,2022,False,Medium,2010-03-01,1048,Denver
933,Eric Miller,Male,IT,Security Analyst,71141.79,4.06,Excellent,4.73,18,2023,True,Low,2021-05-15,1047,Miami
934,James Guerrero,Male,Marketing,Marketing Analyst,115049.06,1.73,Poor,2.01,7,2018,False,High,2016-06-01,1031,Austin
935,Brandy Myers,Female,IT,Network Engineer,74515.3,2.07,Average,3.04,6,2017,False,Medium,2021-12-01,1036,Seattle
936,Tyler Thomas,Male,Engineering,ML Engineer,70906.61,3.19,Good,4.89,13,2020,False,Low,2019-11-16,1045,Miami
937,Rebecca Daniel,Female,HR,Training Lead,91559.5,1.44,Poor,4.79,18,2015,False,Medium,2014-09-14,1016,New York
938,Juan Peters,Male,IT,Security Analyst,84198.46,4.55,Excellent,2.47,3,2021,True,Medium,2010-06-16,1014,Miami
939,Kyle Medina,Male,IT,Network Engineer,129651.37,4.62,Excellent,1.48,18,2009,True,High,2024-06-16,1038,Denver
940,Paul Berger,Male,IT,Network Engineer,74375.61,2.29,Average,2.76,11,2013,False,High,2014-03-16,1046,Boston
941,Matthew Hunt,Male,Marketing,SEO Specialist,86425.35,1.2,Poor,1.18,16,2019,False,High,2011-02-05,1009,Boston
942,Ruben Lee,Male,Operations,Operations Manager,54606.39,3.98,Good,1.32,18,2018,False,High,2011-06-12,1047,Miami
943,Samuel York,Male,Marketing,Brand Manager,54246.29,1.59,Poor,1.12,10,2014,False,High,2024-03-18,1017,Seattle
944,Julia Dunn MD,Female,Finance,Financial Analyst,139370.81,3.64,Good,1.2,13,2020,False,High,2009-07-04,1028,New York
945,Nicholas Freeman,Male,IT,System Administrator,102845.96,3.18,Good,2.13,15,2015,False,Medium,2013-12-26,1001,Seattle
946,Mary Garcia,Female,Legal,Legal Counsel,60140.22,3.57,Good,3.35,3,2020,False,Medium,2018-11-22,1019,San Francisco
947,Emily Hayes,Female,Engineering,Software Engineer,104425.31,2.1,Average,4.55,12,2022,False,Medium,2018-11-02,1020,San Francisco
948,Kevin Cunningham,Male,Sales,Account Executive,83201.67,2.61,Average,1.61,10,2013,False,High,2014-07-23,1016,Denver
949,Jessica Smith,Female,Operations,Operations Manager,93357.6,3.43,Good,1.48,9,2019,False,High,2012-07-18,1012,New York
950,Nancy Graham,Female,Engineering,ML Engineer,126229.32,1.27,Poor,1.78,10,2022,False,High,2022-08-23,1031,Los Angeles
951,Nicholas Humphrey,Male,Finance,Controller,99071.9,2.41,Average,1.94,7,2019,False,High,2016-03-24,1027,Austin
952,Eric Arnold,Male,Engineering,DevOps Engineer,145523.3,2.59,Average,3.78,17,2018,False,Medium,2011-05-08,1011,Chicago
953,Ryan Trevino,Male,Operations,Operations Manager,77398.55,4.76,Excellent,2.32,17,2008,True,Medium,2010-09-28,1004,Seattle
954,Deborah Mercado,Female,Engineering,ML Engineer,124303.06,1.7,Poor,3.87,1,2023,False,Medium,2009-08-29,1036,Seattle
955,Alicia Hunter,Female,Engineering,QA Engineer,109459.8,3.32,Good,1.76,16,2008,False,High,2008-11-21,1042,Atlanta
956,Jared Lawrence,Male,Operations,Logistics Coordinator,52900.26,2.05,Average,1.65,20,2017,False,High,2023-10-08,1019,Denver
957,Joshua Lutz,Male,Sales,Regional Lead,85165.62,4.11,Excellent,4.37,2,2022,False,Low,2016-05-21,1050,New York
958,Holly Walker,Female,Legal,Paralegal,77900.72,2.7,Average,3.6,16,2020,False,Medium,2021-06-27,1047,Seattle
959,Eddie Marshall,Male,Legal,Paralegal,65286.37,1.07,Poor,3.76,9,2015,False,Medium,2017-01-14,1017,Denver
960,Kathryn Bates,Female,Operations,Operations Manager,70104.67,3.05,Good,2.98,17,2012,False,Medium,2022-10-11,1026,Austin
961,Lucas Martin,Male,Finance,Audit Specialist,98871.46,2.22,Average,3.75,11,2015,False,Medium,2017-02-06,1003,New York
962,Cassidy Fry,Female,Legal,Compliance Officer,104300.32,2.78,Average,1.75,20,2023,False,High,2019-07-28,1004,New York
963,Dr. Karen Howard,Female,Sales,Sales Manager,99736.09,3.66,Good,2.14,3,2023,False,Medium,2012-01-30,1031,New York
964,Arthur Wood,Male,Sales,Regional Lead,117472.98,1.02,Poor,1.14,4,2019,False,High,2009-02-01,1014,San Francisco
965,Terry Ward,Male,Engineering,DevOps Engineer,137389.71,4.04,Excellent,1.67,5,2020,True,High,2016-05-06,1031,Seattle
966,Amber Hooper,Female,Engineering,Data Engineer,91429.89,3.42,Good,4.49,15,2014,False,Low,2013-11-14,1003,New York
967,Kelly Gallegos,Female,Finance,Controller,139685.23,4.38,Excellent,3.44,14,2020,True,Medium,2022-07-21,1016,New York
968,Joshua Thompson,Male,Operations,Operations Analyst,85065.75,4.33,Excellent,3.79,1,2022,False,Low,2019-06-22,1005,Boston
969,Matthew Houston,Male,Legal,Legal Counsel,101605.51,3.8,Good,4.42,10,2021,False,Low,2017-02-21,1031,Chicago
970,Terry Black,Male,Marketing,Brand Manager,55368.42,2.76,Average,2.99,13,2010,False,Medium,2014-05-12,1034,New York
971,Katelyn Olson,Female,Finance,Controller,130119.77,4.73,Excellent,4.43,13,2022,True,Low,2018-08-19,1023,San Francisco
972,Brenda Martin,Female,Legal,Legal Analyst,60805.98,4.4,Excellent,1.85,8,2018,True,High,2009-09-02,1004,San Francisco
973,Daniel Lopez,Male,Engineering,Software Engineer,80382.64,3.23,Good,4.79,4,2020,False,Low,2014-07-09,1033,New York
974,Bailey Hall,Female,HR,Training Lead,69630.95,4.85,Excellent,4.08,18,2014,True,Low,2022-02-24,1012,New York
975,Karen Mendoza,Female,Engineering,DevOps Engineer,95968.7,3.88,Good,3.63,16,2020,False,Low,2011-12-11,1003,San Francisco
976,Roy Johnson,Male,Marketing,Marketing Analyst,93036.25,2.04,Average,1.34,19,2019,False,High,2009-02-03,1022,New York
977,Candace Soto,Female,Legal,Legal Analyst,118123.25,2.4,Average,2.62,9,2022,False,High,2009-01-10,1025,New York
978,Amy Scott,Female,Sales,Sales Analyst,129029.5,1.67,Poor,1.19,6,2020,False,High,2011-06-03,1030,Austin
979,Kyle Elliott,Male,IT,IT Support,108678.04,3.0,Good,4.42,17,2010,False,Low,2008-09-04,1045,Los Angeles
980,Matthew Campbell,Male,Sales,Regional Lead,60974.02,3.29,Good,4.29,14,2011,False,Low,2009-10-26,1037,Denver
981,Willie Dillon,Male,IT,Cloud Architect,135998.46,4.68,Excellent,1.22,6,2020,True,High,2011-04-06,1022,San Francisco
982,Kyle Norton,Male,HR,Compensation Analyst,77339.0,3.83,Good,2.19,4,2021,False,Medium,2022-04-23,1028,Austin
983,Matthew Baker,Male,Legal,Paralegal,86547.29,1.01,Poor,1.48,17,2017,False,High,2020-09-02,1045,Atlanta
984,Jody Garza,Female,Marketing,Campaign Lead,84139.67,1.3,Poor,1.77,5,2020,False,High,2012-04-07,1016,San Francisco
985,Brian Harris,Male,Marketing,Marketing Analyst,119266.69,1.84,Poor,1.05,5,2020,False,High,2022-12-22,1018,San Francisco
986,Jason Hernandez,Male,IT,System Administrator,137727.55,4.36,Excellent,4.39,16,2021,True,Low,2009-12-30,1038,Los Angeles
987,Lucas Williams,Male,Operations,Supply Chain Lead,52749.36,4.55,Excellent,4.36,16,2022,True,Low,2021-09-08,1012,New York
988,Bruce Olson,Male,Legal,Paralegal,90042.69,4.44,Excellent,3.26,9,2016,True,Medium,2010-07-30,1035,New York
989,Ronald Prince,Male,Operations,Logistics Coordinator,57372.59,1.58,Poor,2.62,7,2018,False,High,2021-07-14,1036,New York
990,Kelly Wood,Female,Marketing,SEO Specialist,107840.5,4.53,Excellent,4.69,18,2017,True,Low,2009-02-05,1023,Boston
991,Crystal Lang,Female,Engineering,QA Engineer,96615.21,2.75,Average,2.05,17,2009,False,Medium,2021-10-13,1049,Los Angeles
992,Leah Figueroa,Female,Marketing,Content Strategist,56058.98,1.29,Poor,4.25,1,2022,False,Medium,2021-04-22,1012,Austin
993,Brent Anderson,Male,Finance,Finance Manager,68296.29,4.4,Excellent,3.9,5,2022,True,Low,2016-06-21,1017,Los Angeles
994,Shannon Campbell,Female,Engineering,DevOps Engineer,121424.16,3.77,Good,4.48,15,2020,False,Low,2023-04-07,1013,Atlanta
995,Colin Fletcher,Male,Marketing,Brand Manager,88340.78,4.0,Excellent,4.86,13,2010,False,Low,2021-10-12,1023,Atlanta
996,Bruce Smith,Male,Sales,Sales Analyst,95341.27,2.93,Average,1.37,7,2017,False,High,2019-06-28,1011,New York
997,Emily Cox,Female,Operations,Operations Analyst,69171.28,3.95,Good,1.57,3,2023,False,High,2010-12-29,1043,New York
998,David Wyatt,Male,Sales,BDR,116031.26,4.59,Excellent,2.06,13,2010,True,Medium,2015-07-24,1005,Seattle
999,Desiree Becker,Female,Sales,Sales Analyst,111620.81,2.36,Average,1.03,19,2013,False,High,2021-03-12,1013,Denver
1000,Rachel Olson,Female,Operations,Logistics Coordinator,39342.58,4.82,Excellent,1.89,2,2021,False,High,2014-08-27,1013,Chicago
